YHR136C	4.1410651	6.4958620	4.0935870	3.6204996	6.8419609	3.4425240	3.8265476	3.9813807	3.9115391	3.9660918	3.6428991	3.3211446	3.6834119	6.5218473	4.1262594	4.6263695	4.1184720	4.3308349	4.6045404	3.4593663	3.7350077	8.1890068	3.8769050	3.6005978	4.0616789	4.6170368	3.7988288	3.9429770	4.6650228	6.2127871	6.0606767	3.8362260	4.0751705	3.7740131	3.8489599	3.8370995	4.0001073	4.8855458	6.6274729	3.9437995	4.7576288	4.7570110	4.6767712	3.4768556	3.4661498	3.3578547	3.2319824	4.0760183	5.3987827	7.4684338	3.9830952	5.9710427	4.4095688	4.3297963	4.3046828	3.6165938	4.2226944	4.4909926	4.2439818	4.3513933	3.9974666	10.4287820	10.6763530	10.5976130	3.9602358	3.7882928	4.0044633	4.7326708	4.8277778	4.3903604	5.7457823	5.1934419	6.3388881	6.0653157	5.0679566	5.3320178	5.0789738	4.9768534	4.9526753	4.7416010	4.4979510	4.5812245	4.5520363	7.5061526	6.6596927	6.3367634	4.9572344	4.8588023	4.5141849	4.8991871	4.7658038	4.5035453	4.7895393	4.3384161	4.4170779	4.4600143	4.4151144	4.8538207	4.3986764	4.4642372	4.1705565	4.1002316	4.3816944	4.2860660	4.5692148	6.0864411	4.5237928	3.9179488	4.4079948	5.0099316	4.7075925	7.7991409	4.1771135	3.7424550	4.8154250	5.5887652	4.1875686	3.8422925	4.8513961	4.7040124	4.0837502	4.8525663	4.0785723	4.1871295	4.2181668	4.2981434	3.9903159	4.1061006	4.2246637	4.0227832	10.4342530	10.7962490	10.4517590	4.6212369	5.2462002	4.9044866	4.9588165	4.4526339	4.6476115	4.6084648	10.9748880	10.7926660	10.7502650	6.2834477	6.3671760	6.6461058	4.6626182	4.4167247	4.2360816	3.8671003	3.7829153	4.1940689	4.3760237	4.4461341	4.4311585	4.4965991	4.7025681	4.7416234	4.4205552	4.9647551	4.9069572	4.2381649	4.2435580	4.1561604	4.0902433	4.5146995	5.3619118	5.0398441	3.8103716	3.7769559
YHR137W	5.5981841	5.4096956	5.7581654	4.2939100	5.3845335	5.4681969	4.0418682	5.3578191	4.8918486	5.0681476	4.9664059	5.4641013	4.6007819	5.3831558	5.4495049	5.4282598	5.2078653	5.2311220	8.7001457	4.9633379	5.1019282	9.0564757	9.3951893	8.8632746	9.3848658	5.2578430	5.2435507	5.2597661	5.3903666	5.5932875	5.6666737	5.0272784	4.5795231	4.6031294	4.1753082	4.7811980	5.1778874	7.3588353	6.3012963	5.2260056	8.2834654	5.8550148	5.4907975	5.4553243	4.8486395	5.2421297	4.9383197	12.2037410	6.1804942	5.8135777	11.9806660	6.6430225	7.1569762	6.5979538	7.0971059	5.2024932	5.6600761	5.7385382	5.4153670	8.8625050	5.1931362	8.2702073	8.4222994	8.0116807	5.2352997	5.0586986	4.9986706	10.9974440	10.8191910	10.6482450	8.1266345	7.9868217	8.2013158	10.3460740	10.3438750	10.4012190	11.4398940	9.0111761	9.0758610	9.0292931	8.8229208	8.8067808	8.8512773	8.3880997	9.1308375	9.2631712	8.0588532	9.0119820	8.2080822	8.5588322	8.8823671	8.5048866	8.4072350	8.2578859	5.3229933	5.9620347	6.0437651	5.8922816	5.8667197	6.1293692	8.2434855	8.5937862	8.4426307	8.3076954	5.2123102	5.5297175	5.0806131	5.3949032	5.3752308	5.2406158	11.5759090	8.8913765	8.9630784	5.4415508	9.1448345	9.0358944	7.9307732	8.2793140	9.0361453	9.2688465	8.8921261	8.9290733	8.1375131	8.6123504	8.6712818	8.2151927	8.4555701	5.5600901	5.1539288	5.3265682	8.1280804	8.2542868	7.5984583	5.4929419	7.7570982	7.7650747	7.7742929	9.0331126	8.8541346	8.8243208	8.1825618	8.1746397	7.8124628	5.7952690	5.7879272	6.1122708	5.9009390	6.2276883	5.1553735	5.1461367	5.0563946	5.9198866	5.6396208	5.8863616	5.8386469	5.5054174	5.2966757	5.6982145	5.9209623	5.8309736	5.7210418	5.1034698	5.1256513	5.1195412	5.7260933	9.0778932	8.4122161	8.5540896	8.1894340	8.2875165
YHR139C	5.0369525	4.8782206	5.1628500	5.2226380	5.3610372	4.7590055	5.0350776	4.8947020	4.6115866	5.0644798	4.3904419	4.5376182	5.2887282	4.7442655	4.8975196	5.6852082	5.4026642	5.5921926	7.9693117	4.6926270	4.9949499	10.3932060	5.4510675	5.5191212	5.7688575	6.2295904	4.7707100	5.5464273	5.0953579	6.0705248	5.9304414	5.6627331	5.5236907	5.5038184	5.9554401	5.9115458	6.0732298	5.6506105	5.6841115	6.0229712	5.8784995	6.0053525	5.8239675	5.2009335	4.9071045	5.1068392	5.1126786	5.1036281	7.7166480	8.5162411	5.2243128	8.3300819	5.3407941	5.1605495	5.4003912	5.1969662	5.1162405	5.5683522	5.2033634	9.4778414	6.4323673	6.3258413	6.4218598	6.8135548	5.7048816	5.5016313	5.6594067	5.9784679	6.1055054	6.0460286	9.7791758	9.6823349	9.7853489	6.3512159	5.8573537	5.7315369	6.3632617	8.9974727	9.2878055	8.2956275	9.5670585	9.8716755	8.6877709	8.2198534	9.7267094	9.8441124	7.1243190	6.0158181	7.3454437	9.5763444	8.0587521	9.1943093	9.5908156	10.2492870	5.4226064	5.9170957	5.9405036	5.9787483	6.0786152	5.8230719	9.9174556	10.1884560	9.0548706	8.1018792	6.1208868	5.8967781	5.0759664	5.2122039	6.0952277	5.2173882	5.7215805	6.5335616	10.0544070	5.4494320	6.8167038	6.9827537	10.3619120	10.3434570	7.1014256	7.7303318	6.8557892	7.1868310	10.1242240	8.8729305	9.0138017	8.6519099	8.7482414	5.9063758	6.1164809	5.6984387	5.9989448	6.3008356	5.9731736	5.9747438	5.3622942	5.3473759	5.3383822	6.8183837	6.7086458	6.9138222	6.7538786	6.7881022	6.2984747	6.8260613	6.7964773	6.7839184	6.0013933	6.0510531	4.9764232	4.9500413	5.0568910	5.5602689	5.1854973	5.7665930	5.8193498	6.2593226	5.9110031	6.9018816	5.4973631	5.5520568	5.4377885	5.5013275	5.3967318	5.3169336	6.8708568	9.9636488	6.8166233	6.5844836	6.0490016	6.1425948
YHR092C	9.3296117	11.0601640	8.9668054	11.4245610	11.3324050	7.3917537	11.6764660	9.5079717	5.0043201	5.5516963	5.2442273	7.7677450	11.5705470	11.5260980	7.4472909	4.8951874	5.0596017	5.3568673	4.6956925	8.7132434	8.9110842	3.9503877	6.3791409	5.9553490	6.2321854	5.8432431	8.2052908	7.9322557	9.2959672	10.0013170	9.7175216	5.6572084	5.2799444	5.5405778	5.9349775	10.2871820	10.2189940	7.4378515	8.3764496	10.3514160	6.8373489	10.3948210	10.6098730	9.1315460	8.7487478	9.3539602	8.5280457	8.1226187	10.8175750	10.6760140	8.1579675	10.8926310	9.9405231	9.6646080	9.8441086	9.8714275	10.5940410	4.0810718	10.5259320	5.6885347	9.4643250	9.9809094	10.0288380	9.5820217	9.1767674	9.2479840	8.9483433	8.1519995	7.8885403	9.1198044	7.2865314	7.2002711	6.9516025	9.3289022	9.1860580	9.1654949	7.4796267	6.4127998	6.6569963	6.4327927	6.5034023	7.3527384	6.4125510	8.5985012	7.2734604	6.8019400	4.5202427	4.4814005	4.7011256	5.1226912	4.3492188	7.6098861	7.2360730	7.1672845	6.0279175	5.2085214	5.2404213	9.2774134	7.7277475	7.7976136	6.3686500	6.4082202	6.6761513	5.0795984	4.9726372	10.0005720	10.1838340	7.4798945	5.3387242	9.9741097	8.1821957	7.2387094	6.8649712	6.1861782	5.8606491	5.3098707	7.0875439	6.9542046	4.8580866	5.3800293	5.4198145	5.8529968	6.0633336	7.1089087	7.3217091	6.7439233	6.8595982	9.8092661	9.8804817	10.3158130	10.2214090	10.7751070	10.0499560	10.1856850	7.1676330	7.2017641	7.6218180	6.8545189	6.2285137	6.7459745	10.1364960	9.7019520	9.6166258	10.1901650	9.9153996	10.1701580	10.9390600	10.5517640	5.6248088	5.8587351	5.5301962	10.8760050	10.2533490	10.8237360	11.3024060	6.4410896	5.8850355	6.3334919	10.9893540	11.1003900	10.9639820	10.4690540	10.6588520	10.5085510	9.6942244	7.4438086	5.3056441	5.2604042	8.6496277	8.8852901
YHR094C	5.3019414	7.4345084	5.7307997	6.1692690	7.2475939	5.0696811	5.3379225	5.0703025	4.7960630	5.1169914	4.8916678	5.0672374	5.6539426	7.2585745	5.0485816	4.6929756	4.5135836	5.2849012	4.6382770	9.0213928	9.1235847	6.7774917	5.0064807	4.9349079	4.7601981	5.2250501	5.6640144	5.7116037	9.8776341	6.6271467	6.4072676	4.8813857	5.3659191	5.2542067	5.4313307	6.9586234	7.7670288	5.3782701	5.5779028	7.1548424	4.6933222	8.0351772	8.3728008	9.4068049	9.4718132	9.0323362	9.3931980	4.4711494	9.4074803	9.6240635	5.5015484	9.7126484	10.7420560	10.2489970	10.5732840	7.8027115	6.6990518	6.3793397	6.4333305	5.1088171	8.9856090	9.7919531	9.7981873	8.8889151	9.3974018	9.6376849	9.4105624	5.2346167	5.3351007	5.4545674	5.4483896	5.1874218	5.1479392	6.0491640	5.8850846	5.6099133	5.4172401	5.3229332	5.1047558	5.6414108	5.7283015	5.3972574	5.3129911	5.3321361	5.3024611	5.6689963	5.3076444	4.6274652	5.0373516	5.3001618	4.9495283	5.3871927	5.4310460	5.1597009	5.2561106	5.6007548	5.3751827	6.3890791	6.5699835	5.8179031	4.8902535	4.7751484	5.1555690	4.8210077	4.1509137	6.6294623	9.4137821	5.7338328	4.6684566	8.3094711	5.2604003	4.9749327	5.1494336	5.1915074	5.8217483	5.8109098	5.7302614	5.3755827	5.7396074	5.2606096	5.1212793	6.2141203	5.4767485	5.5074916	5.5374965	5.4126235	5.3015805	8.5417891	9.0794068	8.9053173	7.0059161	6.5631647	6.9075089	7.9181590	4.9563418	4.9534640	5.3047518	4.6812334	4.0511078	4.6760817	9.6004857	9.8004494	9.7457037	6.9467749	6.2093058	6.6743698	5.8736048	6.6795936	4.8675241	5.1066080	4.8268281	5.9683161	5.4845432	5.3009897	5.7109528	5.0513586	4.9914723	4.6754088	7.4402018	7.0253896	7.5387669	6.3200474	6.4057484	6.5829230	8.8621521	5.7835650	5.0487857	4.6884708	10.1560780	10.3454000
YHR096C	5.4369631	6.1434513	5.6017018	5.5731168	5.9262337	5.2272744	4.7439594	5.2176862	5.8713078	6.4873772	6.0132103	5.0956135	5.0464874	5.8425045	5.6985283	8.1312103	7.1315542	7.9403252	10.3571010	6.5683027	6.8116541	12.4645370	10.5657370	10.8426430	10.7324190	8.8061523	5.3902201	4.8236866	5.3262310	7.2220692	7.2469015	6.6312986	6.9860392	6.9025688	6.6323194	6.4816914	6.6428184	9.0948849	9.6156158	6.6219897	9.1363478	6.8542190	6.8681269	6.1393509	6.8206977	5.7231626	6.9280596	6.0260768	6.1230922	6.0776333	5.9310317	6.2111244	5.8593583	5.9379277	6.2039765	5.6500597	5.6756725	6.0948929	5.9996724	10.7188360	6.6907000	6.9895801	6.1600938	6.2535595	7.3207912	7.1710787	7.0330849	7.5928177	7.5004067	7.4514770	11.2923390	11.3960180	11.1828200	7.8627163	7.7867375	7.6567659	7.8915806	10.5395390	10.8616610	10.6409610	11.3596150	11.3877040	11.1112750	10.4422110	11.3139430	11.2605000	10.6982680	11.2541520	9.9537764	10.6674300	10.4567410	10.6481900	10.6406080	10.8343550	7.2025581	7.4065069	7.2548156	6.9822402	6.7712597	6.7651177	10.7878800	10.5450970	10.5374830	10.2265960	9.0150241	7.5276084	5.3693919	5.1899743	8.7381582	5.7496380	6.4299955	9.9926519	10.8615360	6.7437301	11.7768400	11.6008470	11.1784690	11.2989160	11.7750740	11.7508090	11.5683000	11.5559270	11.0922310	10.7524970	11.0233150	10.4366370	10.8328330	6.6083393	6.3439422	6.1806956	6.3564606	5.9438114	7.3321295	6.5178185	6.3939409	5.9596853	6.2146853	11.2603420	10.9956230	11.0762060	6.6573748	6.6821456	6.4953060	8.3457852	7.9631214	8.4361468	5.9399729	5.7525654	6.7123250	6.7898074	6.3601590	5.3914480	4.9373055	5.3247413	4.0289460	9.4439344	9.4156228	9.9045619	5.9285798	5.6409225	5.7822237	6.5726714	6.6745734	6.4284105	6.4895196	10.7161180	11.3538970	11.6288450	6.1868333	6.1588932
YHR008C	8.4063025	9.1921281	8.5822067	8.8085423	9.4033050	8.3522625	8.6891756	8.0760679	6.9895478	6.6807952	6.9301605	8.7079192	8.8073187	9.2250985	8.4295463	8.6049919	8.6358500	8.4997129	9.5035553	10.1857260	10.2933990	11.2938230	10.5779650	10.6617830	10.6384420	9.2059498	7.0608797	7.1836849	6.7244535	8.6030120	8.6617966	8.4832696	8.3393001	7.9441485	7.5089074	10.5630360	10.5961230	10.6891780	11.1022510	10.6331720	11.3364230	7.2711848	7.7671003	10.1715080	9.8904085	9.7859793	10.4562250	10.6418670	6.7476621	6.5233818	10.6086610	6.7631040	9.4691124	8.6250448	9.6570100	10.7179530	6.8732738	7.1552639	7.8483405	10.9592940	10.7498750	10.7704330	11.1196700	11.4733740	10.2710220	10.4405730	10.1102350	10.8409710	10.4126480	10.5737980	11.0713440	11.0552400	11.0302680	10.6125390	10.4506260	10.5194860	11.2099800	10.9126990	10.8115210	11.1291300	11.4208810	11.2223770	11.3878060	10.2027820	10.4139670	10.5445430	11.0998750	11.0729940	10.5116270	10.8456880	9.6625661	10.1240300	10.1160830	10.8126970	8.0522614	7.4327954	7.8374195	8.1868715	8.0109167	7.7707520	10.7090420	10.8114720	10.2548830	10.5517510	8.9113331	8.6245557	6.9892412	6.8868485	9.0402070	7.2890211	10.8944590	10.7706530	11.0702950	8.4759636	10.6268810	10.9937570	10.5935590	10.5991720	10.2903710	10.7070750	10.4496010	10.4811930	10.8425270	10.2140620	10.2257020	10.4310290	10.4263370	7.7279062	7.3794956	7.0952092	7.3447713	7.2951965	7.1011496	7.5341292	7.4386512	7.7387815	7.7294860	10.0393670	10.1598310	10.2440630	11.2747540	10.7119350	10.7524590	8.6307793	8.6947251	8.9290733	8.4161645	8.2750949	7.0636130	6.7531657	6.3529353	8.0757093	8.2836648	8.4423418	8.2597170	9.1327323	8.8190146	9.2717905	7.2495870	7.2391281	6.8772688	7.0279833	7.3072147	6.9129372	10.6244190	11.2736190	11.3823610	11.1513650	10.3723860	10.2066550
YHL028W	8.1217452	7.5758954	7.7032070	8.6914291	7.9035516	7.3956165	8.6691790	7.3946066	5.5756063	5.9989519	5.8742723	6.8509374	8.4401483	7.7132415	7.2538981	6.2956681	6.2010593	6.3737407	5.4695697	7.6094197	8.1809006	6.1234150	6.1287609	6.1445017	6.4882206	6.5066066	6.7751798	6.9948483	9.4271489	9.7514830	9.9564991	6.2744522	6.7025228	6.5979976	6.5420017	9.9717312	10.2255670	5.4975977	6.2605811	10.4083400	5.5138969	8.8761196	8.9521828	10.3366720	7.9401360	10.3521930	7.9467497	6.3089648	9.4867725	9.2685918	6.0308762	9.6050405	9.6300115	8.6026182	9.2724658	10.0875590	8.8619519	9.0379801	9.1822538	5.7730107	9.9365597	9.4233990	9.3948489	9.5005779	7.6820297	7.2771873	7.3610888	6.0434537	6.4681916	5.9104976	6.5549077	6.4754582	6.7893482	6.4322228	6.2428132	6.1382857	7.1956616	6.4225636	6.3041511	6.9076839	6.4707641	6.2690168	6.2021189	5.4531421	6.0093361	5.9486508	6.0363155	5.7397523	6.5173621	6.5031604	5.5667562	5.8964777	5.9686508	5.8369336	6.1954742	6.5301995	6.6183314	7.5732889	6.9801388	6.8424869	6.3501902	6.3020057	6.0971603	5.9267621	6.2674598	9.8464709	9.4504604	6.1076132	6.2893533	9.3569527	6.8400335	5.9594893	6.1068583	6.5402999	6.0139238	7.0377031	5.9593974	6.0087996	6.4651894	6.3941579	5.6023403	6.0994987	5.6476980	5.9881673	6.2389602	6.0198058	6.4532184	8.3765688	8.5753669	8.0736485	8.8330097	8.7850990	8.5761709	8.7223721	7.3533105	7.7915687	7.4057469	6.3071784	6.4217930	6.1695853	9.7039700	9.9164334	9.5842075	9.7398329	9.6941738	9.8630419	8.8610497	8.4195795	5.6498308	5.6402836	5.7989683	8.3089790	7.4340630	7.6878133	7.1287112	5.9476290	5.8572926	6.0743999	9.4380416	9.2536965	9.3135290	8.4540758	8.7054701	8.2463712	9.7847500	5.8570495	6.7204203	6.6083674	9.6391954	9.4441776
YHL024W	6.3782817	6.0079723	5.8055502	5.0367485	6.3428516	5.5714393	4.7789240	5.6710973	4.3803177	4.9904708	4.6438780	5.4933895	5.0043592	5.9929347	5.8852206	5.7907056	6.3993453	5.6051231	8.1796932	8.0236092	7.6992817	8.0653476	9.0840721	9.1741657	9.0822067	5.6869154	4.6995788	4.5974955	4.6670608	5.5940696	5.8736744	5.6841078	5.2811718	5.4684558	5.2052593	6.7585025	7.3120298	8.3060465	8.0990037	7.2955871	8.3720808	6.2944832	6.1038284	8.0418434	7.9097571	7.2159123	7.7825642	8.6021404	4.4587436	4.6758823	8.6750546	4.6987066	6.1064134	5.3525610	6.0750719	7.8931579	5.7626085	5.8557553	5.5701751	8.3645936	8.0961465	6.7173652	7.0786634	7.4019265	7.7176904	7.5984188	7.5307751	8.1245994	7.4038840	7.7857790	8.6592799	8.2838764	8.1035711	7.9889450	7.9506092	7.8466273	8.2288685	7.8594508	7.9952550	8.1521264	8.2863780	7.8414945	8.3057309	8.1084241	7.5123677	8.0148669	7.3883600	8.4626998	7.6995893	7.9062038	7.8863888	8.0204381	8.1221781	8.2185364	5.7463084	6.0078660	5.9415760	5.9237313	5.8966060	6.0988025	8.5473900	8.5210866	8.5847234	8.6958628	5.5036392	5.5092769	5.0071502	5.3302430	5.7854051	5.1871854	8.5312423	8.6499768	8.7050457	5.1829433	9.3640156	9.1275635	8.3262882	8.2876205	8.9162331	9.0751819	8.7864647	8.9544544	8.3191309	8.2642640	8.1488629	8.1676158	8.6664238	5.6334047	5.4216762	5.5454544	5.2568798	5.2801113	5.7088695	6.1537056	5.7303252	5.3191014	5.6147308	9.0819960	8.7007294	9.0803452	7.1848860	6.3477916	6.7823343	6.2271581	6.2389527	6.1069412	5.5942311	5.4167643	4.7773666	4.8944244	4.8571901	5.1388741	5.1192607	5.6510854	5.4236365	6.2762937	5.5870018	6.3265400	5.5613051	5.3623839	5.1587926	5.6584512	5.8693208	5.6409802	7.9077186	8.5553456	8.8494968	9.1271829	7.6550994	7.2925697
YGR289C	9.9763116	8.8638420	10.5347820	10.9047430	8.8135367	10.5231920	11.0287530	9.7159234	10.5445470	10.8083870	10.7550780	10.5666770	11.0146620	8.0057640	10.4019110	11.7652450	10.6845520	11.2943330	9.3559628	5.5863914	5.5836563	12.6508310	8.5078774	8.7730198	8.7635136	11.4589050	9.1672784	9.2812748	6.1262764	8.8950510	9.4243441	10.7100720	11.5217800	11.4061290	11.5232770	7.4663959	7.7425376	9.1248750	9.3766718	8.2481899	9.7972030	8.0418043	7.8125138	7.2669482	6.1579552	7.1639662	5.9804821	7.3143115	6.1319475	6.0625066	7.1878590	6.3951812	6.4387364	6.3722220	6.2436309	6.9613586	7.9186649	8.1940327	8.3341551	12.1507320	7.4990578	6.5709915	6.9750195	6.7404937	6.5233865	6.5102557	6.4858207	7.3158531	6.6657949	6.9611798	9.8851900	9.8541135	9.6476020	8.8322763	9.3754816	9.4218703	8.7271872	9.5798187	9.3843241	9.6892424	10.3621880	9.5652370	10.7698650	8.6635590	9.5905133	9.4445916	6.8978444	7.1849470	9.5859327	9.3614998	9.4518938	9.5708418	9.3529663	9.4752112	11.1393900	11.0448260	11.0190910	9.7824516	10.0802630	10.2706010	9.2161751	9.2628794	9.6548748	10.0159340	11.3880320	8.9989977	6.2790742	9.5001335	11.4131020	6.3172006	7.2865047	9.5120325	9.4789534	10.7592560	7.1279216	7.7666425	9.8398190	9.5325842	6.9635072	7.2277355	6.9194136	7.5676103	12.3534530	9.4899273	9.6489487	9.5476817	9.6340390	7.1670046	6.9327021	6.9887371	7.0285740	6.9127035	6.4312434	8.1923934	10.1382610	9.3495198	9.9818039	9.9229107	9.3137188	9.4204845	7.2817617	6.9837256	7.0524712	9.3540087	9.6070586	9.6141357	7.5877967	7.2425351	11.1958240	11.0285010	11.0543320	7.3758707	9.5418797	9.2633906	8.4947900	11.8384450	11.7199740	11.6134150	7.6274557	7.6761884	7.6039300	7.0452089	7.1776972	7.1419473	7.5294256	9.1118317	7.1673602	7.3784662	6.4344121	6.6146650
YGR256W	6.2873525	4.8052130	5.9206018	5.8774342	4.9618073	5.6272292	5.8796134	5.9052677	5.6214929	5.8856997	5.5897265	5.0536165	5.7311306	4.6602831	6.1332888	7.3731284	5.9745283	6.9701261	7.8387828	5.0145844	5.1231335	11.0612590	8.7820559	8.9724121	8.9034891	7.6675997	5.7564330	6.1659573	5.7121229	6.2495417	6.8480525	6.4670359	5.7302527	5.5413351	5.5726532	5.8622446	6.0663424	6.2919469	6.8171926	5.7948827	6.6966247	6.2075714	6.3870964	5.6772886	5.2795825	6.3033772	5.3637456	7.6368537	4.9774084	5.0362501	7.4881467	5.2070366	4.7624445	4.4619928	4.9892888	5.9863276	5.9556041	6.2700348	5.9186449	8.9892473	5.8779831	6.9171672	7.1494474	7.5573940	5.2243982	4.9820537	4.7179470	6.0667572	5.8276815	5.8002867	10.2171820	10.1315950	10.0674040	6.9469505	7.1468325	6.6776690	8.3457698	9.4218254	9.4906730	9.2367438	10.3653620	10.1133460	10.0556580	7.6470222	9.0570812	9.0192042	7.7515716	8.1159696	8.7231350	9.4095859	8.2615395	8.5498476	8.4154501	9.5253153	6.2922946	6.0358115	6.0334259	6.3299493	6.0803976	6.0062694	9.6967612	9.5866880	9.1863966	9.1689519	7.7600689	6.7424922	6.0940495	5.4920235	7.7263526	6.4140357	7.2528071	8.8682919	9.5280457	5.9898372	7.7884188	8.2124424	9.3507556	9.1901369	7.9896011	7.9416823	7.2797452	7.5564742	9.8693285	9.3735714	9.7379561	9.3480758	9.8142606	5.8452182	5.7839393	5.7769818	6.7277151	6.3307595	6.2834511	6.1942321	6.1434827	5.5037260	6.0291248	8.7070474	8.6249256	8.6455307	7.5797538	7.2092939	6.9353939	6.9098701	6.9511032	7.1444570	6.6956196	6.2844801	5.2227097	5.3509865	5.5759030	6.3365407	6.1305580	6.1225458	5.5498085	7.3383656	7.6234956	7.5015618	5.4976730	5.5685683	5.3867927	5.2091402	5.5222282	5.6114778	5.9239044	9.5100269	6.1814151	6.2025676	5.6363316	5.3785929
YGR236C	3.8777685	4.3653565	4.2950172	4.2651120	4.9894042	3.8692198	3.7081230	3.7285926	3.3900942	3.5806971	3.7227237	3.8406753	4.1799350	4.1211691	3.5183034	5.1512122	4.6528111	4.6259870	9.2744227	3.2401381	3.3639636	11.4415550	7.5016699	7.6836252	8.0905818	6.9351034	3.7330305	3.9889681	4.1067910	4.3420463	4.4033928	4.2792917	4.7498441	3.9891024	3.7716112	3.8795996	4.0631379	7.2207823	6.7900767	4.3341989	8.7060413	4.2680039	4.2083464	3.6082436	4.0864649	3.7520976	4.2030373	5.1207090	5.7962341	5.0551553	4.9011335	6.1573878	3.8821623	3.8042963	3.8808115	3.6241719	3.4280078	3.5199772	3.6113386	9.2661018	4.0077791	4.6429586	3.8534031	4.2620868	4.1870766	3.9969156	4.0882278	5.3016344	5.3805462	4.9663057	9.6083755	9.6078244	9.7276707	5.8628111	5.4775977	5.7154789	7.1698713	9.9262629	9.4657040	9.8567648	9.7133532	9.4330597	9.6180392	7.4989944	9.4302369	9.2456370	8.8214970	8.8078604	8.6259803	9.2621469	9.2028636	9.3629303	9.5628854	9.2430745	4.3168430	4.8048344	4.8246113	4.6240268	4.6197381	4.6417813	8.7967549	8.7916699	8.9895630	8.8733635	7.2226896	4.3136707	4.1164083	4.0351601	6.4833669	4.4961829	6.1447763	7.6061649	8.8858328	3.9551582	8.0091076	8.8114862	8.9241056	8.4578762	9.1918392	8.9133720	8.2461587	8.8034821	9.2996978	8.9352159	9.2930050	9.0138721	8.8925486	4.0212340	3.9101750	3.8698192	4.0297546	3.9137094	4.6080185	4.2641559	4.0201101	3.6117766	3.9628831	9.1139364	8.3298798	8.8069802	4.4864092	4.2929312	4.0757518	4.8742914	4.5704154	4.6594777	3.7015915	4.1051192	3.7207525	3.8067169	3.4910097	4.0070944	4.0665999	4.2770338	4.4015421	6.2898627	5.9517178	6.5991883	3.8873692	3.8767728	3.8285847	3.7096402	3.8741584	3.8263459	4.3886351	9.0900764	6.1226907	6.3416930	3.9417331	3.8998308
YGR243W	7.4756622	7.2401857	7.2677289	7.7850861	7.8494005	8.0058698	7.4328641	7.6727600	9.3084917	9.8507872	9.9310875	8.0489263	7.6308383	7.6413160	7.9551726	9.9489660	9.6449461	9.7741470	11.8936820	7.7416133	7.6098347	12.5403670	11.7493970	11.8641650	11.7541660	10.5373340	7.8234120	7.6405992	6.1437097	8.8303003	8.1994753	9.1344949	9.2027463	8.8256273	8.7415972	7.5599380	7.1920590	11.1976520	10.9915220	7.4646105	11.4933510	7.0935631	7.2568192	7.6540136	7.8234892	7.4638596	8.2328721	11.3465750	7.8273792	7.4520522	11.2854820	8.0239173	7.6519222	7.9790325	7.8340354	7.0084991	6.5029222	6.6206684	6.7057381	11.4884130	8.1996183	8.6273622	8.5809192	8.2757817	8.0865793	8.4158707	8.4989825	11.1469830	10.8991600	11.0017650	11.2499830	10.9096530	11.0765040	10.6368060	10.5921270	10.3640780	11.5865330	11.5423790	11.4320820	11.7156710	11.4900860	11.1928200	11.9184030	11.4211920	11.0564950	11.0955760	11.4417760	11.9992850	10.8424770	11.1180590	11.3305380	11.6984790	11.6941470	11.4834410	9.8146276	9.7797117	9.6997890	7.7781210	8.1188316	8.1978311	11.0244810	11.3353740	11.4369130	11.4976900	10.3332910	8.5000982	6.4451190	7.5367927	10.1106880	6.6813035	11.6838580	11.6755130	11.6661450	9.7073984	11.7645230	11.8267310	11.4371270	11.0157520	11.7260280	11.5466500	11.6448850	11.8462010	11.2821460	11.2018090	11.5590840	11.5846180	11.6872000	7.0730538	7.1016139	7.2997980	6.9519978	7.7518434	7.2507916	7.1821199	8.5360574	8.0679979	8.5081044	11.4916340	11.1134640	11.5127750	8.8872614	8.4187174	8.5778971	8.2323914	8.3155051	8.5128890	7.5301571	7.8096900	10.3329400	10.0047970	9.9501219	8.0584412	9.0560657	9.1235714	8.5379277	10.7807600	10.2768520	10.6204070	6.9011607	6.9337435	7.2052574	6.8142948	6.8614588	6.6757321	8.0813570	11.5094830	11.1595760	11.2152090	8.0528717	8.1836872
